Order_Dt;Order_ID;Driver_ID;Order_Value;Order_Status
2021-08-27;396410089749;6792657;86.99;CONCLUDED
2021-08-28;630162205180;6512017;99.16;CANCELLED
2021-08-21;668445056292;7396264;66.22;CANCELLED
2021-08-28;945743862694;5520478;73.59;CONCLUDED
2021-08-21;361647440895;5814394;24.66;CONCLUDED
2021-08-30;444848424666;2004244;49.21;CONCLUDED
2021-08-29;549358393731;841966;184.54;CONCLUDED
2021-08-27;483355134276;6436883;191.04;CONCLUDED
2021-08-17;593654371146;6861897;26.87;CONCLUDED
2021-08-17;928415029318;9118836;42.71;CONCLUDED
2021-08-31;004769416702;8147868;25.83;CONCLUDED
2021-08-22;393526620883;1696148;33.72;CONCLUDED
2021-08-25;608113475023;2232515;30.54;CONCLUDED
2021-08-26;119084926036;5280078;212.74;CONCLUDED
2021-08-19;346796866445;2295360;39.08;CONCLUDED
2021-08-21;177432946752;2479737;181.43;CONCLUDED
2021-08-27;966883998371;822366;193.48;CONCLUDED
2021-08-25;849833256193;1110114;168.02;CONCLUDED
2021-08-31;595301552632;3540460;32.82;CONCLUDED
2021-08-26;144050194499;9554699;51.22;CONCLUDED
2021-08-29;912282828626;1577910;59.03;CONCLUDED
2021-08-17;489717768316;2004244;22.94;CONCLUDED
2021-08-28;665955737658;1954135;35.45;CANCELLED
2021-08-26;901043833301;8243477;106.88;CONCLUDED
2021-08-22;883688807940;9135175;109.98;CONCLUDED
2021-08-23;457526523938;809785;179.3;CONCLUDED
2021-08-30;199057042667;1814275;170.32;CANCELLED
2021-08-25;439671643245;3661602;47.49;CONCLUDED
2021-08-21;450710303419;9381589;49.87;CONCLUDED
2021-08-18;423155855891;3270340;32.32;CONCLUDED
2021-08-20;586095004067;6033489;70.68;CONCLUDED
2021-08-18;810128538805;4213708;125.21;CONCLUDED
2021-08-29;618641832268;653111;23.31;CONCLUDED
2021-08-22;248539589128;947018;22.44;CONCLUDED
2021-08-23;383681376650;7782754;40.24;CONCLUDED
2021-08-30;242471926701;2165459;22.83;CONCLUDED
2021-08-27;773178876291;5532952;35.06;CONCLUDED
2021-08-27;496440363212;4122783;27.86;CONCLUDED
2021-08-27;177918375436;6771576;37.97;CONCLUDED
2021-08-24;721806544300;6813284;76.26;CONCLUDED
2021-08-31;136048654725;4709338;107.09;CANCELLED
2021-08-17;758110795174;508362;77.18;CONCLUDED
2021-08-31;085852428101;6185096;27.42;CONCLUDED
2021-08-25;551314708268;3539090;24.99;CONCLUDED
2021-08-27;133969086558;6390303;30.65;CONCLUDED
2021-08-19;130505996851;508007;25.98;CONCLUDED
2021-08-30;816452270729;5532952;138.09;CONCLUDED
2021-08-20;242625367179;7667067;24.65;CANCELLED
2021-08-20;584357464634;2080413;36.33;CONCLUDED
2021-08-24;721690889795;6017018;83.97;CONCLUDED
2021-08-21;625787498198;822366;99.67;CONCLUDED
2021-08-24;533946269622;1223368;96.06;CONCLUDED
2021-08-25;168046523776;1413077;38.47;CONCLUDED
2021-08-21;091054983028;8833723;29.91;CONCLUDED
2021-08-29;216836983700;3964835;24.44;CONCLUDED
2021-08-24;240039355477;4657431;72.53;CONCLUDED
2021-08-29;296387685078;7803017;26.31;CANCELLED
2021-08-18;707749377909;6011635;88.94;CONCLUDED
2021-08-20;806601585724;2591922;29.53;CANCELLED
2021-08-29;830007130504;2645720;119.7;CANCELLED
2021-08-19;675640934977;7733668;103.02;CONCLUDED
2021-08-19;032229859690;1613015;33.36;CONCLUDED
2021-08-31;587192629301;6224365;123.57;CONCLUDED
2021-08-31;620111425123;4579099;101.66;CONCLUDED
2021-08-31;562585549038;943855;65.93;CONCLUDED
2021-08-27;699653762564;2295360;47.93;CONCLUDED
2021-08-29;171694263347;181145;76.42;CONCLUDED
2021-08-26;321316830239;4404948;39.26;CONCLUDED
2021-08-22;272140382320;429185;39.53;CONCLUDED
2021-08-20;888875154259;936574;107.18;CONCLUDED
2021-08-17;647093379320;6712929;102.08;CONCLUDED
2021-08-24;806431367325;9861679;85.95;CONCLUDED
2021-08-25;612533130688;4379457;75.4;CONCLUDED
2021-08-26;752357604835;9006028;65.12;CONCLUDED
2021-08-20;931284351890;6861897;68.67;CONCLUDED
2021-08-28;950196288459;9359587;35.88;CONCLUDED
2021-08-18;481727409732;9927647;62.39;CONCLUDED
2021-08-26;641114041149;1568726;42.8;CONCLUDED
2021-08-23;784346216454;5201524;79.99;CANCELLED
2021-08-21;025163154902;2455220;192.2;CONCLUDED
2021-08-31;617240540453;824041;87.96;CONCLUDED
2021-08-31;660132542189;926810;25.22;CONCLUDED
2021-08-22;304353878252;8529394;62.18;CONCLUDED
2021-08-27;781099150768;3052047;34.27;CONCLUDED
2021-08-18;324058465195;3661602;115.94;CONCLUDED
2021-08-17;902037622503;1963742;100.69;CONCLUDED
2021-08-24;364910938609;9916882;103.42;CANCELLED
2021-08-28;859910107902;8467627;31.16;CONCLUDED
2021-08-26;743226945357;8243477;141.26;CONCLUDED
2021-08-27;757731663302;6011635;32.42;CONCLUDED
2021-08-17;180094912337;3406823;90.21;CANCELLED
2021-08-29;493931936235;4921490;14.65;CONCLUDED
2021-08-22;280621278404;4921490;34.43;CONCLUDED
2021-08-22;247750885216;5278157;185.32;CONCLUDED
2021-08-25;365168901981;6436883;117.8;CONCLUDED
2021-08-20;787559908350;6185096;41.47;CONCLUDED
2021-08-30;140499153447;8062530;19.86;CONCLUDED
2021-08-21;815917989794;6679056;203.23;CONCLUDED
2021-08-20;223649172581;326575;32.94;CONCLUDED
2021-08-27;150252778924;3829672;24.61;CONCLUDED
2021-08-30;910369717414;9410498;28.11;CONCLUDED
2021-08-26;921046162717;8091562;16.74;CONCLUDED
2021-08-24;521038880183;9677128;74.99;CONCLUDED
2021-08-19;468301959894;8047922;43.53;CANCELLED
2021-08-29;675759059081;5079369;202.56;CONCLUDED
2021-08-31;765574480222;8280965;82.95;CONCLUDED
2021-08-29;756161962410;9854083;58.25;CONCLUDED
2021-08-20;367835673944;7604722;60.62;CANCELLED
2021-08-26;679900696944;2015005;23.42;CONCLUDED
2021-08-25;833574768022;8233028;74.76;CONCLUDED
2021-08-24;342566698250;4884902;66.34;CONCLUDED
2021-08-17;935529904445;212457;70.9;CONCLUDED
2021-08-25;286291901278;6771576;35.15;CONCLUDED
2021-08-19;846148023510;8408793;86.15;CONCLUDED
2021-08-21;567218706785;3770456;203.58;CONCLUDED
2021-08-18;237870128131;9729586;127.98;CANCELLED
2021-08-27;494216225638;9450943;169.19;CANCELLED
2021-08-22;027155238058;6471197;78.24;CONCLUDED
2021-08-24;654626394673;6140918;23.21;CONCLUDED
2021-08-31;982267966837;741899;69.14;CONCLUDED
2021-08-26;350182350290;8679458;98.42;CONCLUDED
2021-08-18;353170543778;1980752;76.14;CONCLUDED
2021-08-30;053622012204;3346739;58.08;CONCLUDED
2021-08-17;603098965281;3451417;34.23;CONCLUDED
2021-08-21;695460832658;9340981;73.34;CONCLUDED
2021-08-26;514314301814;30878;47.56;CONCLUDED
2021-08-17;143486639425;9359587;97.2;CONCLUDED
2021-08-20;140423991976;2464370;77.51;CANCELLED
2021-08-22;863514473400;1683473;80.31;CONCLUDED
2021-08-25;541415771948;3445114;22.05;CONCLUDED
2021-08-28;114880980583;7583429;31.43;CONCLUDED
2021-08-28;996963897166;785622;85.27;CONCLUDED
2021-08-17;483255383448;1610689;32.77;CONCLUDED
2021-08-25;468894259225;3052047;77.57;CONCLUDED
2021-08-18;067338533303;5784448;104.76;CANCELLED
2021-08-21;548353283216;8233028;22.39;CANCELLED
2021-08-25;976732516144;585610;23.58;CANCELLED
2021-08-29;693760844731;936574;39.18;CONCLUDED
2021-08-21;380739875646;2523649;74.55;CONCLUDED
2021-08-31;692037661394;2725186;72.52;CONCLUDED
2021-08-17;031441631482;6771576;81.24;CANCELLED
2021-08-29;464711591247;8131947;32.34;CONCLUDED
2021-08-24;615997892764;3645725;148.46;CONCLUDED
2021-08-17;688413671555;1036514;39.63;CANCELLED
2021-08-23;737452210730;1532658;58.82;CONCLUDED
2021-08-31;170317855471;4445051;57.41;CONCLUDED
2021-08-26;636109904119;6584139;38.21;CANCELLED
2021-08-20;466908364470;1601530;44.6;CONCLUDED
2021-08-24;754104713194;9699504;79.59;CONCLUDED
2021-08-26;493467684471;3406823;20.13;CANCELLED
2021-08-31;263566698727;3270340;42.06;CONCLUDED
2021-08-27;813569461889;8132472;38.03;CONCLUDED
2021-08-31;284808025752;7139357;56.08;CONCLUDED
2021-08-18;241283594470;1476720;92.36;CONCLUDED
2021-08-19;822153913059;3628264;88.16;CONCLUDED
2021-08-27;440593149988;8575603;28.71;CANCELLED
2021-08-23;303668992226;3552604;27.67;CONCLUDED
2021-08-17;840365350744;1836650;91.52;CONCLUDED
2021-08-26;589061132045;3288542;86.62;CANCELLED
2021-08-27;151193837105;7801603;19.03;CANCELLED
2021-08-28;520108945188;7831817;26.56;CONCLUDED
2021-08-17;522523221454;2938212;19.08;CANCELLED
2021-08-22;671438229401;1364116;170.01;CONCLUDED
2021-08-31;209791366506;8456134;50.01;CONCLUDED
2021-08-20;908657057456;4669448;121.94;CONCLUDED
2021-08-23;350751262831;127977;26.19;CONCLUDED
2021-08-25;615915646349;4138946;35.85;CONCLUDED
2021-08-25;371560237954;2353779;29.64;CONCLUDED
2021-08-26;352909353934;571074;60.19;CANCELLED
2021-08-18;635424489890;4422027;46.11;CONCLUDED
2021-08-20;433767038538;6730811;98.65;CONCLUDED
2021-08-22;995655648654;7803017;42.48;CONCLUDED
2021-08-27;223905737943;1533216;14.88;CONCLUDED
2021-08-24;261335630011;519481;54.5;CONCLUDED
2021-08-24;899474133008;3067361;27.23;CONCLUDED
2021-08-18;987184593685;6195864;74.87;CONCLUDED
2021-08-31;096951573803;9699504;61.51;CONCLUDED
2021-08-28;122094451982;7249998;42.78;CONCLUDED
2021-08-26;386566195849;9543706;31.56;CONCLUDED
2021-08-19;267181318600;1858794;21.89;CANCELLED
2021-08-17;397201319614;9861679;71.37;CONCLUDED
2021-08-26;232021907787;9441646;42.69;CANCELLED
2021-08-29;955155591288;436235;85.61;CONCLUDED
2021-08-23;005818361517;1601530;170.33;CONCLUDED
2021-08-20;389495169027;9617391;147.67;CONCLUDED
2021-08-21;004325061148;926810;130.97;CONCLUDED
2021-08-18;237079712447;5866228;100.63;CONCLUDED
2021-08-22;885088945169;2479737;22.67;CONCLUDED
2021-08-22;661126722097;1814275;72.28;CONCLUDED
2021-08-28;808866604922;2733255;34.23;CANCELLED
2021-08-25;129679330010;#N/D;18.6;#N/D
2021-08-19;045127613623;1861548;74.8;CONCLUDED
2021-08-29;432463438286;4736936;34.18;CONCLUDED
2021-08-30;018915624285;4100199;143.06;CANCELLED
2021-08-30;577123417770;9719482;107.15;CONCLUDED
2021-08-26;399154484834;8103314;58.3;CONCLUDED
2021-08-25;039305448182;3540460;55.56;CONCLUDED
2021-08-30;703579624843;2645720;107.08;CONCLUDED
2021-08-31;160250717662;2353779;59.9;CONCLUDED
2021-08-29;256493213918;7668772;97.49;CANCELLED
2021-08-17;495432062214;7668772;47.57;CONCLUDED
2021-08-19;274957029400;5468324;99.25;CONCLUDED
2021-08-17;731673647542;329961;66.6;CONCLUDED
2021-08-27;917674809879;3288542;40.64;CANCELLED
2021-08-26;785390539327;6662335;39.42;CONCLUDED
2021-08-22;287687989093;1793648;53.52;CONCLUDED
2021-08-25;715788851508;5538032;38.65;CONCLUDED
2021-08-23;024637893545;4529450;157.41;CONCLUDED
2021-08-20;871030162796;370631;151.52;CONCLUDED
2021-08-28;164658835664;8427024;52.39;CONCLUDED
2021-08-26;786304251201;5468324;19.21;CONCLUDED
2021-08-28;230207364561;7272235;65.56;CONCLUDED
2021-08-24;180042200563;4306083;210.89;CONCLUDED
2021-08-20;696620415991;1613015;30.43;CANCELLED
2021-08-29;566805007426;1533216;34.47;CONCLUDED
2021-08-22;379012234132;9720365;157.13;CONCLUDED
2021-08-18;064544991571;2264595;27.19;CONCLUDED
2021-08-19;321433052490;3628264;114.94;CONCLUDED
2021-08-19;500364053781;824041;21.08;CONCLUDED
2021-08-19;393143683753;4653399;14.78;CONCLUDED
2021-08-19;624860342719;9719482;21.49;CONCLUDED
2021-08-20;229516398496;5084501;98.32;CONCLUDED
2021-08-19;665441114258;4215294;20.18;CANCELLED
2021-08-18;502601087501;8446342;151.4;CONCLUDED
2021-08-23;207755129813;8193437;210.94;CONCLUDED
2021-08-23;236392423241;1836650;57.45;CONCLUDED
2021-08-22;725997817865;4262107;39.83;CONCLUDED
2021-08-30;320216309987;1854867;53.48;CONCLUDED
2021-08-28;698380541851;3314700;99.53;CONCLUDED
2021-08-30;120166658303;9550615;34.71;CONCLUDED
2021-08-22;009055407951;96201;69.01;CONCLUDED
2021-08-21;409681064309;30187;36.98;CONCLUDED
2021-08-18;514041502039;1598015;199.34;CONCLUDED
2021-08-21;363137532930;5468324;148.36;CONCLUDED
2021-08-26;270512150524;6396443;163.19;CONCLUDED
2021-08-20;431063861381;1036514;57.46;CONCLUDED
2021-08-27;387453982285;508362;122.62;CONCLUDED
2021-08-28;624175632422;1359521;166.41;CONCLUDED
2021-08-19;239117576786;5428130;98.48;CONCLUDED
2021-08-24;859146370203;1577910;55.76;CANCELLED
2021-08-21;017517883117;1241329;28.51;CONCLUDED
2021-08-27;157966092613;5777879;24.62;CONCLUDED
2021-08-20;974384042819;9556044;61.5;CONCLUDED
2021-08-21;475847719911;5400690;54.2;CONCLUDED
2021-08-21;133202992358;222771;69.98;CONCLUDED
2021-08-22;279453400482;7548118;142.28;#N/D
2021-08-31;198986404668;1961506;72.15;CONCLUDED
2021-08-24;472235730674;5662063;39.83;CONCLUDED
2021-08-19;800916294655;9648340;107.21;CONCLUDED
2021-08-26;586673860069;6168523;50.69;CONCLUDED
2021-08-23;867240957415;8225193;28.66;CANCELLED
2021-08-30;909340384792;3365597;33.9;CONCLUDED
2021-08-24;278354887058;5342285;61.24;CANCELLED
2021-08-18;455568121188;8993963;206.32;CONCLUDED
2021-08-24;048472300464;8001083;56.42;CONCLUDED
2021-08-31;046120291141;5814394;205.64;CONCLUDED
2021-08-31;224130875135;2968979;114.37;CONCLUDED
2021-08-29;218084475439;712422;62.51;CONCLUDED
2021-08-29;850937345175;1302253;26.2;CONCLUDED
2021-08-21;470048783342;6224365;71.08;CONCLUDED
2021-08-30;743493342812;5532952;26.99;CONCLUDED
2021-08-19;545522401287;5538032;76.66;CONCLUDED
2021-08-17;389826621109;5538032;55.88;CONCLUDED
2021-08-17;865216226571;1241329;108.4;CONCLUDED
2021-08-20;567092593225;3830890;85.23;CONCLUDED
2021-08-18;339592238217;9960405;32.4;CONCLUDED
2021-08-17;289493562557;393735;81.22;CANCELLED
2021-08-24;104602741784;9108984;62.77;CONCLUDED
2021-08-29;353906663207;3516059;91.86;CANCELLED
2021-08-23;311427010370;5121053;53.34;CONCLUDED
2021-08-20;864756695461;9335754;90.36;CONCLUDED
2021-08-28;756195557479;9118836;35.73;CONCLUDED
2021-08-30;048741934042;6178273;19.59;CONCLUDED
2021-08-18;751680449465;1320355;23.11;CONCLUDED
2021-08-19;982098169993;936574;66.15;CONCLUDED
2021-08-25;854046560722;7483118;68.33;CONCLUDED
2021-08-24;297565979240;6140918;21.65;CANCELLED
2021-08-25;577980860792;3052047;51.57;CONCLUDED
2021-08-24;046479597209;9441646;34.78;CONCLUDED
2021-08-23;202717291698;3076995;193.04;CONCLUDED
2021-08-29;298123153081;7733668;67.82;CONCLUDED
2021-08-26;093342378602;181145;28.9;CONCLUDED
2021-08-18;631903814669;2264595;63.51;CONCLUDED
2021-08-17;900771878753;741899;82.74;CONCLUDED
2021-08-18;755200539151;4653399;96.36;CONCLUDED
2021-08-25;418872214628;9648821;72.06;CANCELLED
2021-08-30;298880977502;9531207;13.25;CONCLUDED
2021-08-26;885650881603;5779851;36.23;CANCELLED
2021-08-24;115400447516;4709338;79.09;CONCLUDED
2021-08-17;846783053273;4138946;46.74;CONCLUDED
2021-08-18;779196860534;926810;131.24;CONCLUDED
2021-08-30;602865981376;2004244;58.8;CONCLUDED
2021-08-21;912140440460;1683473;25.95;CONCLUDED
2021-08-21;460632559221;379371;101.77;CONCLUDED
2021-08-30;341798462786;8286255;25.17;CONCLUDED
2021-08-31;867561069847;6140918;173.66;CONCLUDED
2021-08-23;305124402926;2591922;32.1;CONCLUDED
2021-08-31;404135896462;8529394;37.56;CONCLUDED
2021-08-25;908022109390;8342399;43.01;CONCLUDED
2021-08-17;469407651407;3661602;185.11;CONCLUDED
2021-08-21;047734328718;8675899;95.33;CONCLUDED
2021-08-29;222649261187;4105288;14.19;CONCLUDED
2021-08-18;625392656341;712422;41.26;CONCLUDED
2021-08-29;574681581746;8889469;35.36;CANCELLED
2021-08-23;361793451161;9441646;60.88;CONCLUDED
2021-08-22;537870535917;7667067;45.16;CONCLUDED
2021-08-30;315511860291;7859676;98.61;CONCLUDED
2021-08-21;847623563564;5082003;18.34;CONCLUDED
2021-08-29;792079823762;4445051;22.65;CONCLUDED
2021-08-29;925868378732;2834880;74.83;CONCLUDED
2021-08-23;806266714933;1413077;48.32;CANCELLED
2021-08-29;022559399256;6140918;70.86;CONCLUDED
2021-08-30;116050857538;4909106;24.4;CONCLUDED
2021-08-23;245209723397;5346144;64.51;CONCLUDED
2021-08-22;756563723048;5484328;164.36;CONCLUDED
2021-08-27;049823517527;508007;18.24;CONCLUDED
2021-08-22;312480033782;6712929;192.88;CONCLUDED
2021-08-27;762472855478;1028844;32.79;CONCLUDED
2021-08-18;080574450257;1372727;35.32;CONCLUDED
2021-08-18;577044109459;6712929;31;CONCLUDED
2021-08-23;947126730121;8044608;90.59;CONCLUDED
2021-08-22;984236307903;1256121;36.92;CONCLUDED
2021-08-30;115960393055;824041;82.8;CONCLUDED
2021-08-18;819197425487;3983393;91.43;CONCLUDED
2021-08-19;877668749689;7782754;102.62;CONCLUDED
2021-08-23;859438770142;5968662;53.67;CONCLUDED
2021-08-18;493501149605;6114619;65.61;CONCLUDED
2021-08-31;947742767495;336618;73.06;CONCLUDED
2021-08-21;985855930772;1413077;36.1;CONCLUDED
2021-08-26;307507016721;1814275;19.33;CONCLUDED
2021-08-28;017468845598;2479737;131.8;CONCLUDED
2021-08-28;502160653823;1410766;119.78;CONCLUDED
2021-08-26;932221027307;9229268;22.69;CONCLUDED
2021-08-22;255663936450;1256121;169.51;CONCLUDED
2021-08-19;225872470133;4013217;23.54;CONCLUDED
2021-08-28;873969521410;926810;29.35;CONCLUDED
2021-08-23;471122170348;3628264;133.28;CONCLUDED
2021-08-27;662908377379;1610689;96.95;CONCLUDED
2021-08-19;247659803123;44521;92.99;CONCLUDED
2021-08-28;414202627189;1241329;104.77;CANCELLED
2021-08-19;978303794472;2703665;180.95;CONCLUDED
2021-08-26;407885892010;3052047;184.99;CANCELLED
2021-08-20;187812182853;2708732;39.28;CANCELLED
2021-08-28;445157627070;611659;66.14;CONCLUDED
2021-08-17;499539150737;5028265;107.97;CONCLUDED
2021-08-27;177303547073;2938212;29.26;CONCLUDED
2021-08-27;291650321632;9340981;20.15;CONCLUDED
2021-08-22;358500455112;7604173;105.48;CANCELLED
2021-08-17;287667372533;508007;175.77;CONCLUDED
2021-08-20;078695552960;3014494;35.7;CONCLUDED
2021-08-31;277071120669;185512;58.31;CANCELLED
2021-08-30;118633153628;9550615;35.59;CONCLUDED
2021-08-18;426995347618;2963593;74.34;CONCLUDED
2021-08-30;940363973256;312787;25.6;CONCLUDED
2021-08-26;609429336290;6712929;91.07;CONCLUDED
2021-08-17;027427313592;2015005;41.52;CONCLUDED
2021-08-26;687857593833;1793648;74.33;CONCLUDED
2021-08-18;589967241165;9893718;81.09;CANCELLED
2021-08-30;327410871539;7764333;88;CONCLUDED
2021-08-22;286150974287;3516059;38.34;CONCLUDED
2021-08-18;139306949390;6695262;34.08;CONCLUDED
2021-08-20;605160206884;6195864;132.54;CONCLUDED
2021-08-23;893351595794;6715873;110.6;CONCLUDED
2021-08-26;044060621756;9108984;81.72;CONCLUDED
2021-08-20;501153650241;243689;92.31;CONCLUDED
2021-08-31;374809496530;4921490;26.98;CONCLUDED
2021-08-20;013310661567;4598134;59.36;CONCLUDED
2021-08-21;514132675141;5121053;60.18;CANCELLED
2021-08-19;897126829875;2537976;108.42;CONCLUDED
2021-08-18;092533831612;3270340;195.79;CONCLUDED
2021-08-26;369713562852;6320285;85.42;#N/D
2021-08-26;296219207512;2165459;24.23;CONCLUDED
2021-08-24;606069223115;3233745;62.33;CONCLUDED
2021-08-27;509473957038;3145883;208.3;CANCELLED
2021-08-30;582389216216;1047666;45.99;CONCLUDED
2021-08-28;328652141401;3642583;40.74;CANCELLED
2021-08-23;525784522913;1532658;99.9;CONCLUDED
2021-08-19;518694039623;1223368;23.5;CONCLUDED
2021-08-25;645616637382;4990058;102.33;CONCLUDED
2021-08-29;372362520699;9427007;32.56;CONCLUDED
2021-08-22;800664386037;6396443;118.16;CONCLUDED
2021-08-31;675228867950;222771;27.86;CANCELLED
2021-08-28;493030672081;5326581;106.08;CONCLUDED
2021-08-29;452982037513;5056009;19.58;CONCLUDED
2021-08-22;611000963992;4407410;35.16;CONCLUDED
2021-08-17;543093692345;6174777;137.12;CONCLUDED
2021-08-26;963217409623;1419837;96.9;CONCLUDED
2021-08-28;305973094129;2963593;19.32;CONCLUDED
2021-08-22;363438356576;1320355;41.67;CONCLUDED
2021-08-17;635333599726;1577910;25.46;CANCELLED
2021-08-28;923298426545;3406823;189.67;CONCLUDED
2021-08-22;974755981322;1814275;30.55;CONCLUDED
2021-08-26;759331910337;2904867;35.39;CONCLUDED
2021-08-20;736287738439;611659;93.75;CONCLUDED
2021-08-28;974307958119;2703665;89.46;CONCLUDED
2021-08-23;948376578935;5342285;40.22;CONCLUDED
2021-08-27;251549688975;2968979;102.74;CONCLUDED
2021-08-21;395701382452;3785038;145.23;CANCELLED
2021-08-23;930886628237;4445051;62.45;CONCLUDED
2021-08-31;804335545343;285710;22.63;CANCELLED
2021-08-29;272130180138;940715;174.62;CANCELLED
2021-08-23;488606984662;7310088;24.11;CONCLUDED
2021-08-30;882232659971;9399854;29.82;CONCLUDED
2021-08-27;573167376944;4013217;24.85;CONCLUDED
2021-08-19;932386060306;3645725;89.62;CONCLUDED
2021-08-25;329057024555;1698163;73.85;CONCLUDED
2021-08-24;006669094286;739665;90.78;CONCLUDED
2021-08-25;288548207703;6348466;35.94;CONCLUDED
2021-08-18;419203472081;9340981;44.54;CONCLUDED
2021-08-25;641434920591;8525439;36.11;CONCLUDED
2021-08-26;041705285449;4755627;60.54;CONCLUDED
2021-08-30;514588892699;2864370;22.41;CONCLUDED
2021-08-21;023754805417;5968662;103.01;CONCLUDED
2021-08-24;229929486382;2327719;175.91;CONCLUDED
2021-08-29;536067078172;5042880;28.65;CONCLUDED
2021-08-25;400810825367;7490840;20.68;CONCLUDED
2021-08-26;506443303730;5188312;22.36;CONCLUDED
2021-08-20;979945735709;326575;41.36;CONCLUDED
2021-08-30;491017074978;1601530;36.34;CANCELLED
2021-08-20;338294331801;5400690;19.66;CANCELLED
2021-08-17;331342890763;3117782;105.3;CANCELLED
2021-08-18;269783585342;1610689;184.51;CONCLUDED
2021-08-20;433130144368;7801603;82.53;CONCLUDED
2021-08-22;145303801875;4618103;33.34;CONCLUDED
2021-08-17;011252562828;3516059;53.71;CONCLUDED
2021-08-25;951712649690;4653209;96.34;CONCLUDED
2021-08-23;376258798369;56669;32.61;CANCELLED
2021-08-25;516815302694;6394787;27.18;CONCLUDED
2021-08-22;336175956970;151091;31.66;CONCLUDED
2021-08-19;998359831256;5093855;39.92;CONCLUDED
2021-08-29;009546801518;6730811;24.42;CONCLUDED
2021-08-19;714609407102;2793414;138.94;CONCLUDED
2021-08-31;495079381364;6370440;103.15;CONCLUDED
2021-08-20;443482900254;6808390;59.5;CANCELLED
2021-08-22;377512891854;7310088;30.62;CONCLUDED
2021-08-29;009859486179;5084501;25.68;CONCLUDED
2021-08-28;516544412838;1223368;89.44;CONCLUDED
2021-08-21;449279797591;8575603;124.01;CONCLUDED
2021-08-22;797853330218;9617391;81.18;CONCLUDED
2021-08-24;042664982226;3539090;37.07;CANCELLED
2021-08-24;781085088062;5042880;38.6;CONCLUDED
2021-08-20;738353687133;4755627;90.69;CANCELLED
2021-08-20;045302288784;3383319;88.03;CONCLUDED
2021-08-26;937756415694;443221;40.91;CONCLUDED
2021-08-31;298298692106;6813284;57.45;CONCLUDED
2021-08-26;796546906121;9360673;91.64;CONCLUDED
2021-08-20;060630530093;4736936;112.77;CONCLUDED
2021-08-29;090024300139;6584139;42.04;CONCLUDED
2021-08-17;372617089439;6918392;33.81;CONCLUDED
2021-08-29;528237878113;3567757;41.2;CANCELLED
2021-08-21;200075963465;8233028;41.25;CONCLUDED
2021-08-24;950362819695;7272235;46.64;CONCLUDED
2021-08-24;131633085081;3010619;30.01;CONCLUDED
2021-08-19;417366354374;3123546;204.34;CONCLUDED
2021-08-21;915989540475;1419837;67.72;CONCLUDED
2021-08-23;615916744398;5152585;76.6;CANCELLED
2021-08-24;172091937561;2793414;82.84;CONCLUDED
2021-08-21;837451330018;7505991;75.88;CONCLUDED
2021-08-17;984867810494;3521980;14.78;CONCLUDED
2021-08-25;898956488767;393735;26.18;CONCLUDED
2021-08-28;682570760143;8817952;172.48;CONCLUDED
2021-08-23;960367574916;237262;21.81;CONCLUDED
2021-08-26;007039614373;6280156;97.51;CONCLUDED
2021-08-19;450136445967;9118836;96.82;CONCLUDED
2021-08-19;895713097789;9893718;153.7;CONCLUDED
2021-08-19;035542880211;3983393;25.63;CONCLUDED
2021-08-23;831804003858;5195284;113.92;CONCLUDED
2021-08-25;348160837969;4990058;75.51;CONCLUDED
2021-08-17;346397979572;7310088;69.4;CONCLUDED
2021-08-18;994064938477;5176988;27.92;CONCLUDED
2021-08-31;500723096562;4758800;97.82;CONCLUDED
2021-08-26;817069114479;4468767;87.07;CANCELLED
2021-08-26;210939638777;6679056;27.88;CONCLUDED
2021-08-31;056656643004;8833723;39.88;CONCLUDED
2021-08-30;620537914227;6784807;56.33;CONCLUDED
2021-08-28;387178147181;7667067;41.66;CONCLUDED
2021-08-28;954111908318;1223368;66.03;CANCELLED
2021-08-25;452642655099;2080413;78.33;CONCLUDED
2021-08-27;738230320196;6808390;179.78;CONCLUDED
2021-08-29;684150744000;9677128;27.57;CONCLUDED
2021-08-20;680676970824;5170228;167.04;CONCLUDED
2021-08-25;641797753131;1359521;29.62;CONCLUDED
2021-08-28;036252837111;3506518;29.8;CANCELLED
2021-08-26;035182828249;7659060;106.48;CONCLUDED
2021-08-21;747634810937;1577910;37.71;CANCELLED
2021-08-20;598054998574;2264595;85.56;CONCLUDED
2021-08-21;648792112558;3577766;18.35;CANCELLED
2021-08-29;083528321560;243689;40.05;CONCLUDED
2021-08-27;888226241102;8103038;76.99;CONCLUDED
2021-08-25;478132480692;4105288;70.85;CONCLUDED
2021-08-27;281403373538;7213401;87.13;CONCLUDED
2021-08-27;430877252468;8280965;122.18;CONCLUDED
2021-08-18;970077139623;448119;30.06;CONCLUDED
2021-08-20;075210545518;8573260;27.37;CONCLUDED
2021-08-18;700634559000;9441646;42.31;CONCLUDED
2021-08-31;440445188942;6373909;93.06;CONCLUDED
2021-08-24;766591474358;429185;27.08;CONCLUDED
2021-08-21;029877189759;5694815;51.36;CONCLUDED
2021-08-28;488715361502;134905;64.89;CANCELLED
2021-08-27;792600760540;3580161;66.48;CONCLUDED
2021-08-27;264616391263;4416157;40.49;CONCLUDED
2021-08-19;504343369408;7953272;37.39;CANCELLED
2021-08-18;616240731854;7801603;17.15;CONCLUDED
2021-08-22;292954993657;6695262;158.37;CONCLUDED
